task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,all_scores
2026-01-07_09-06-51_#1-0: task_3,22160,651,22811,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#2-0: task_2,21996,745,22741,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#3-0: task_6,12891,405,13296,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#4-0: task_3,31807,845,32652,5,0,False,True,0.5,0.1,0.5,0.5,"[0.0, 0.5, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#5-0: task_6,32090,882,32972,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#6-0: task_6,27172,573,27745,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#7-0: task_6,31863,821,32684,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#8-0: task_1,31654,741,32395,6,1,True,False,1.0,0.166667,1.0,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-01-07_09-06-51_#9-0: task_5,31279,714,31993,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#10-0: task_6,21468,524,21992,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#11-0: task_2,21873,573,22446,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#12-0: task_5,16745,555,17300,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#13-0: task_6,16980,595,17575,3,0,False,True,0.25,0.083333,0.25,0.25,"[0.0, 0.25, 0.0]"
2026-01-07_09-06-51_#14-0: task_2,6526,218,6744,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#15-0: task_2,16182,463,16645,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#16-0: task_4,16030,458,16488,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#17-0: task_4,21210,505,21715,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#18-0: task_3,20895,498,21393,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#19-0: task_6,16111,434,16545,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.5, 0.0, 0.0]"
2026-01-07_09-06-51_#20-0: task_6,17670,545,18215,3,0,False,True,0.5,0.333333,1.0,1.0,"[0.5, 0.5, 0.0]"
2026-01-07_09-06-51_#21-0: task_5,27664,800,28464,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#22-0: task_2,22271,725,22996,4,1,True,False,1.0,0.25,1.0,1.0,"[0.0, 0.0, 1.0, 0.0]"
2026-01-07_09-06-51_#23-0: task_6,27000,659,27659,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#24-0: task_3,22105,663,22768,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#25-0: task_7,12070,402,12472,2,0,False,True,0.33,0.165,0.33,0.33,"[0.33, 0.0]"
2026-01-07_09-06-51_#26-0: task_1,26800,685,27485,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#27-0: task_2,7220,309,7529,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#28-0: task_7,17869,636,18505,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#29-0: task_1,17577,553,18130,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#30-0: task_7,31893,633,32526,6,0,False,True,0.33,0.165,0.99,0.99,"[0.33, 0.33, 0.0, 0.0, 0.33, 0.0]"
2026-01-07_09-06-51_#31-0: task_3,16607,398,17005,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#32-0: task_4,22498,687,23185,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#33-0: task_3,22549,728,23277,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#34-0: task_1,16520,481,17001,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#35-0: task_2,6275,258,6533,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#36-0: task_5,21756,579,22335,4,1,True,False,1.0,0.375,1.5,1.0,"[1.0, 0.5, 0.0, 0.0]"
2026-01-07_09-06-51_#37-0: task_6,17044,517,17561,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#38-0: task_3,16977,580,17557,3,1,True,False,1.0,0.333333,1.0,1.0,"[1.0, 0.0, 0.0]"
2026-01-07_09-06-51_#39-0: task_2,17214,538,17752,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#40-0: task_6,22407,638,23045,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#41-0: task_4,11928,342,12270,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#42-0: task_4,16877,483,17360,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#43-0: task_6,7025,272,7297,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#44-0: task_4,36900,904,37804,7,1,True,False,1.0,0.142857,1.0,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#45-0: task_2,7511,301,7812,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#46-0: task_3,22081,648,22729,4,1,True,False,1.0,0.25,1.0,1.0,"[0.0, 0.0, 1.0, 0.0]"
2026-01-07_09-06-51_#47-0: task_2,17416,625,18041,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#48-0: task_2,11447,298,11745,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#49-0: task_6,11551,318,11869,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#50-0: task_5,16760,497,17257,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.0, 0.0, 0.5]"
2026-01-07_09-06-51_#51-0: task_5,11585,430,12015,2,0,False,True,0.25,0.125,0.25,0.25,"[0.0, 0.25]"
2026-01-07_09-06-51_#52-0: task_3,11301,280,11581,2,0,False,True,0.5,0.25,0.5,0.5,"[0.5, 0.0]"
2026-01-07_09-06-51_#53-0: task_6,21627,522,22149,4,0,False,True,0.5,0.5,2.0,1.0,"[0.5, 0.5, 0.5, 0.5]"
2026-01-07_09-06-51_#54-0: task_5,12406,400,12806,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#55-0: task_3,22217,633,22850,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#56-0: task_2,17279,581,17860,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#57-0: task_2,17521,700,18221,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#58-0: task_5,12621,455,13076,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#59-0: task_4,21549,587,22136,4,0,False,True,0.5,0.25,1.0,1.0,"[0.25, 0.25, 0.5, 0.0]"
2026-01-07_09-06-51_#60-0: task_1,21433,609,22042,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#61-0: task_7,7356,270,7626,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#62-0: task_1,17706,554,18260,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#63-0: task_2,16679,367,17046,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#64-0: task_6,12581,416,12997,2,0,False,True,0.5,0.25,0.5,0.5,"[0.5, 0.0]"
2026-01-07_09-06-51_#65-0: task_2,27201,677,27878,5,2,True,False,1.0,0.4,2.0,1.0,"[0.0, 1.0, 1.0, 0.0, 0.0]"
2026-01-07_09-06-51_#66-0: task_7,27422,724,28146,3,0,False,True,0.33,0.11,0.33,0.33,"[0.33, 0.0, 0.0]"
2026-01-07_09-06-51_#67-0: task_6,21527,578,22105,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#68-0: task_4,7683,322,8005,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-07_09-06-51_#69-0: task_5,16799,412,17211,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.0, 0.0, 0.5]"
2026-01-07_09-06-51_#70-0: task_1,26313,595,26908,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#71-0: task_4,26506,625,27131,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#72-0: task_4,12652,398,13050,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-07_09-06-51_#73-0: task_5,9509,168,9677,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-07_09-06-51_#74-0: task_4,21492,513,22005,4,0,False,True,0.5,0.125,0.5,0.5,"[0.0, 0.0, 0.5, 0.0]"
2026-01-07_09-06-51_#75-0: task_5,6379,277,6656,0,0,False,False,0.0,0.0,0,0,[]
2026-01-07_09-06-51_#76-0: task_5,27084,703,27787,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-07_09-06-51_#77-0: task_7,21415,591,22006,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
